iso3166,geography,units,unitsshort,period,value
USA-AK,USA-AK,Million Cubic Feet,MMcf,202102,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202101,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202012,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202011,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202010,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202009,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202008,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202007,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202006,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202005,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202004,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202003,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202002,
USA-AK,USA-AK,Million Cubic Feet,MMcf,202001,
USA-AK,USA-AK,Million Cubic Feet,MMcf,201912,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201911,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201910,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201909,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201908,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201907,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201906,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201905,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201904,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201903,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201902,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201901,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201812,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201811,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201810,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201809,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201808,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201807,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201806,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201805,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201804,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201803,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201802,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201801,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201712,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201711,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201710,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201709,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201708,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201707,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201706,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201705,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201704,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201703,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201702,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201701,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201612,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201611,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201610,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201609,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201608,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201607,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201606,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201605,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201604,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201603,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201602,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201601,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201512,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201511,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201510,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201509,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201508,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201507,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201506,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201505,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201504,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201503,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201502,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201501,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201412,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201411,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201410,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201409,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201408,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201407,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201406,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201405,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201404,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201403,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201402,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201401,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201312,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201311,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201310,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201309,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201308,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201307,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201306,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201305,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201304,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201303,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201302,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201301,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201212,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201211,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201210,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201209,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201208,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201207,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201206,0.0
USA-AK,USA-AK,Million Cubic Feet,MMcf,201205,0.0
